SpecName,AverageFruitLength_cm,armature,armature_leaf,armature_stem,Fruit_size_binary
Licuala_kamarudinii,0.75,1,1,0,0
Licuala_kemamanensis,1,1,1,0,0
Licuala_khoonmengii,1,1,1,0,0
Licuala_kiahii,2.5,1,1,0,0
Licuala_kingiana,NA,1,1,0,NA
Licuala_klossii,0.5,0,NA,0,0
Licuala_kuchingensis,2.2,1,1,0,0
Licuala_kunstleri,1.05,1,1,0,0
Licuala_lambii,1,1,1,0,0
Licuala_lanata,NA,1,1,0,NA
Licuala_lanuginosa,1.5,0,NA,0,0
Licuala_lauterbachii,1.1,1,1,0,0
Licuala_leopoldii,NA,0,1,0,NA
Licuala_leprosa,1,0,NA,0,0
Licuala_leptocalyx,NA,0,NA,0,NA
Licuala_leucocarpa,NA,1,1,0,NA
Licuala_linearis,0.9,0,NA,0,0
Licuala_longicalycata,1.4,1,1,0,0
Licuala_longiflora,NA,0,0,0,NA
Licuala_longipes,0.7,1,1,0,0
Licuala_longispadix,2.25,1,1,0,0
Licuala_macrantha,NA,0,NA,0,NA
Licuala_maculata,2.7,1,1,0,0
Licuala_magna,1,0,NA,0,0
Licuala_malajana,1,1,1,0,0
Licuala_manglaensis,0.8,0,0,0,0
Licuala_mattanensis,2.7,0,1,0,0
Licuala_meijeri,0.7,1,1,0,0
Licuala_merguensis,1,1,1,0,0
Licuala_micholitzii,0.9,1,1,0,0
Licuala_micrantha,1.2,0,NA,0,0
Licuala_mirabilis,1.2,1,1,0,0
Licuala_miriensis,0.9,1,1,0,0
Licuala_modesta,1,0,0,0,0
Licuala_montana,1,1,1,0,0
Licuala_moszkowskiana,NA,0,NA,0,NA
Licuala_moyseyi,1.2,0,0,0,0
Licuala_mukahensis,0.9,0,NA,0,0
Licuala_mustapana,1,0,0,0,0
Licuala_nana,NA,0,NA,0,NA
Licuala_naumoniensis,NA,0,NA,0,NA
Licuala_nauroannii,NA,0,NA,0,NA
Licuala_olivifera,2,0,NA,0,0
Licuala_oliviformis,NA,0,NA,0,NA
Licuala_oninensis,NA,0,NA,0,NA
Licuala_orbicularis,1.2,0,NA,0,0
Licuala_oryzoides,NA,1,1,0,NA
Licuala_pachycalyx,NA,0,NA,0,NA
Licuala_pahangensis,1,1,1,0,0
Licuala_palas,1,1,1,0,0
Licuala_paludosa,0.9,1,1,0,0
Licuala_parviflora,0.8,1,1,0,0
Licuala_patens,0.7,1,1,0,0
Licuala_paucisecta,0.7,0,NA,0,0
Licuala_peekelii,NA,0,NA,0,NA
Licuala_peltata,1.6,1,1,0,0
Licuala_penduliflora,0.7,1,1,0,0
Licuala_petiolulata,2.5,1,1,0,0
Licuala_pilosa,NA,1,1,0,NA
Licuala_pitta,1.8,0,0,0,0
Licuala_platydactyla,NA,0,NA,0,NA
Licuala_polyschista,NA,0,NA,0,NA
Licuala_poonsakii,1.3,0,0,0,0
Licuala_pseudovalida,1.3,1,1,0,0
Licuala_pulchella,1.2,0,NA,0,0
Licuala_pumila,0.95,1,1,0,0
Licuala_punctulata,1,0,NA,0,0
Licuala_pusilla,1,1,1,0,0
Licuala_radula,1,0,0,0,0
Licuala_ramsayi,1.15,1,1,0,0
Licuala_reptans,NA,0,NA,0,NA
Licuala_rheophytica,1.5,1,1,0,0
Licuala_ridleyana,1,1,1,0,0
Licuala_robinsoniana,0.8,0,0,0,0
Licuala_robusta,NA,0,NA,0,NA
Licuala_rubiginosa,1.5,1,1,0,0
Licuala_rumphii,1.5,1,1,0,0
Licuala_ruthiae,NA,0,NA,0,NA
Licuala_sabahana,2.2,1,1,0,0
Licuala_sallehana,1.3,1,1,0,0
Licuala_sarawakensis,1,1,1,0,0
Licuala_scortechinii,0.5,0,0,0,0
Licuala_simplex,2.1,0,NA,0,0
Licuala_spathellifera,1.3,1,1,0,0
Licuala_spectabilis,NA,0,NA,0,NA
Licuala_spicata,0.9,0,1,0,0
Licuala_spinosa,0.8,1,1,0,0
Licuala_steinii,NA,0,NA,0,NA
Licuala_stongensis,NA,0,NA,0,NA
Licuala_tanycola,1.3,1,1,0,0
Licuala_taynguyensis,1,0,0,0,0
Licuala_telifera,0.8,0,NA,0,0
Licuala_tenuissima,1,1,1,0,0
Licuala_terengganuensis,0.9,1,1,0,0
Licuala_thoana,1.1,1,1,0,0
Licuala_tiomanensis,NA,1,1,0,NA
Licuala_triphylla,0.8,1,1,0,0
Licuala_urciflora,0.9,1,1,0,0
Licuala_whitmorei,NA,0,NA,0,NA
Licuala_yiiana,NA,1,1,0,NA
Linospadix_albertisianus,1.55,0,0,0,0
Linospadix_apetiolatus,1.25,0,0,0,0
Linospadix_caninus,2.15,0,0,0,0
Linospadix_microcaryus,0.7,0,0,0,0
Linospadix_minor,1.3,0,0,0,0
Linospadix_monostachyos,1.2,0,0,0,0
Linospadix_palmerianus,1.25,0,0,0,0
Livistona_alfredii,3.25,0,0,0,0
Livistona_australis,1.7,1,1,0,0
Livistona_benthamii,1.1,1,1,0,0
Livistona_boninensis,2.45,0,NA,0,0
Livistona_carinensis,2,1,1,0,0
Livistona_chinensis,3,1,1,0,0
Livistona_concinna,1.05,1,1,0,0
Livistona_decora,1.5,1,1,0,0
Livistona_drudei,1.5,1,1,0,0
Livistona_eastonii,1.4,1,1,0,0
Livistona_endauensis,1.6,1,1,0,0
Livistona_exigua,0.8,1,1,0,0
Livistona_fulva,1.2,1,1,0,0
Livistona_halongensis,1.2,0,0,0,0
Livistona_humilis,1.5,1,1,0,0
Livistona_inermis,1.15,1,1,0,0
Livistona_jenkinsiana,2.5,0,0,0,0
Livistona_lanuginosa,3.05,1,1,0,0
Livistona_lorophylla,1.1,1,1,0,0
Livistona_mariae,1.5,1,1,0,0
Livistona_muelleri,1.1,1,1,0,0
Livistona_nasmophila,1.25,1,1,0,0
Livistona_nitida,1.5,1,1,0,0
Livistona_rigida,1.3,1,1,0,0
Livistona_saribus,2.3,0,0,0,0
Livistona_speciosa,3,0,NA,0,0
Livistona_tahanensis,1.2,0,NA,0,0
Livistona_victoriae,1.15,1,1,0,0
Lodoicea_maldivica,45,0,0,0,1
Loxococcus_rupicola,2.5,0,0,0,0
Lytocaryum_hoehnei,3.15,0,0,0,0
Lytocaryum_insigne,3.15,0,0,0,0
Lytocaryum_itapebiense,1.35,0,0,0,0
Lytocaryum_weddellianum,2,0,0,0,0
Manicaria_martiana,NA,0,0,0,NA
Manicaria_saccifera,5,0,0,0,1
Marojejya_darianii,2.25,0,0,0,0
Marojejya_insignis,1.95,0,0,0,0
Masoala_kona,3.25,0,0,0,0
Masoala_madagascariensis,2.45,0,0,0,0
Mauritia_carana,5.75,1,1,0,1
Mauritia_flexuosa,7,1,1,0,1
Mauritiella_aculeata,4.5,1,0,1,1
Mauritiella_armata,3,1,0,1,0
Mauritiella_macroclada,2.25,1,0,1,0
Mauritiella_pumila,NA,1,0,1,NA
Maxburretia_furtadoana,0.95,0,0,0,0
Maxburretia_gracilis,1,0,0,0,0
Maxburretia_rupicola,NA,0,0,0,NA
Medemia_argun,4.5,0,0,0,1
Metroxylon_amicarum,12.5,1,1,0,1
Metroxylon_paulcoxii,6.75,1,1,0,1
Metroxylon_sagu,10,1,1,0,1
Metroxylon_salomonense,9,1,1,0,1
Metroxylon_upoluense,NA,1,1,0,NA
Metroxylon_vitiense,7,1,1,0,1
Metroxylon_warburgii,9.5,1,1,0,1
Myrialepis_paradoxa,2.5,1,1,0,0
Nannorrhops_ritchieana,1.3,0,0,0,0
Nenga_banaensis,1.4,0,0,0,0
Nenga_gajah,6.5,0,0,0,1
Nenga_grandiflora,4.6,0,0,0,1
Nenga_macrocarpa,3.5,0,0,0,0
Nenga_pumila,2.5,0,0,0,0
Neonicholsonia_watsonii,0.95,0,0,0,0
Neoveitchia_brunnea,6.5,0,0,0,1
Neoveitchia_storckii,5,0,0,0,1
Nephrosperma_van-houtteanum,1.2,1,1,0,0
Normanbya_normanbyi,4.25,0,0,0,1
Nypa_fruticans,11.5,0,0,0,1
Oenocarpus_andersonii,NA,0,0,0,NA
Oenocarpus_bacaba,1.4,0,0,0,0
Oenocarpus_balickii,1.65,0,0,0,0
Oenocarpus_bataua,3.5,0,0,0,0
Oenocarpus_circumtextus,1.7,0,0,0,0
Oenocarpus_distichus,1.9,0,0,0,0
Oenocarpus_makeru,2.4,0,0,0,0
Oenocarpus_mapora,2.5,0,0,0,0
Oenocarpus_minor,1.75,0,0,0,0
Oenocarpus_simplex,2.45,0,0,0,0
Oncocalamus_djodu,1.8,1,1,0,0
Oncocalamus_macrospathus,1.9,1,1,0,0
Oncocalamus_mannii,2,1,1,0,0
Oncocalamus_tuleyi,2,1,1,0,0
Oncocalamus_wrightianus,NA,1,1,0,NA
Oncosperma_fasciculatum,1.2,1,1,1,0
Oncosperma_gracilipes,1.2,1,1,1,0
Oncosperma_horridum,1.7,1,1,1,0
Oncosperma_platyphyllum,NA,1,1,1,NA
Oncosperma_tigillarium,1.1,1,1,1,0
Orania_archboldiana,3.5,0,0,0,0
Orania_bakeri,3.85,0,0,0,0
Orania_dafonsoroensis,4.25,0,0,0,1
Orania_decipiens,3.7,0,0,0,0
Orania_deflexa,NA,0,0,0,NA
Orania_disticha,5.75,0,0,0,1
Orania_ferruginea,3.75,0,0,0,0
Orania_gagavu,0.9,0,0,0,0
Orania_glauca,4.15,0,0,0,1
Orania_grandiflora,4.9,0,0,0,1
Orania_lauterbachiana,3.75,0,0,0,0
Orania_littoralis,4.75,0,0,0,1
Orania_longisquama,4.75,0,0,0,1
Orania_longistaminodia,5.9,0,0,0,1
Orania_macropetala,6,0,0,0,1
Orania_micrantha,2.8,0,0,0,0
Orania_oreophila,3.75,0,0,0,0
Orania_palindan,5.4,0,0,0,1
Orania_paraguanensis,4.3,0,0,0,1
Orania_parva,1.3,0,0,0,0
Orania_ravaka,6.2,0,0,0,1
Orania_regalis,6.25,0,0,0,1
Orania_subdisticha,4,0,0,0,1
Orania_sylvicola,4.5,0,0,0,1
Orania_tabubilensis,2,0,0,0,0
Orania_timikae,NA,0,0,0,NA
Orania_trispatha,6.5,0,0,0,1
Orania_zonae,4,0,0,0,1
Oraniopsis_appendiculata,3.4,0,0,0,0
Parajubaea_cocoides,4.75,0,0,0,1
Parajubaea_sunkha,3.5,0,0,0,0
Parajubaea_torallyi,5.25,0,0,0,1
Pelagodoxa_henryana,12.5,0,0,0,1
Phoenicophorium_borsigianum,1.15,1,1,1,0
Phoenix_acaulis,2,1,1,0,0
Phoenix_andamanensis,1.9,1,1,0,0
Phoenix_atlantica,2,1,1,0,0
Phoenix_caespitosa,1.3,1,1,0,0
Phoenix_canariensis,1.75,1,1,0,0
Phoenix_dactylifera,7,1,1,0,1
Phoenix_loureiroi,2.15,1,1,0,0
Phoenix_paludosa,1.65,1,1,0,0
Phoenix_pusilla,1.5,1,1,0,0
Phoenix_reclinata,1.9,1,1,0,0
Phoenix_roebelenii,1.8,1,1,0,0
Phoenix_rupicola,1.9,1,1,0,0
Phoenix_sylvestris,2.5,1,1,0,0
Phoenix_theophrasti,1.5,1,1,0,0
Pholidocarpus_ihur,4,1,1,0,1
Pholidocarpus_kingianus,8,1,1,0,1
Pholidocarpus_macrocarpus,11.5,1,1,0,1
Pholidocarpus_majadum,7.75,1,1,0,1
Pholidocarpus_mucronatus,NA,1,1,0,NA
Pholidocarpus_sumatranus,7.5,1,1,0,1
Pholidostachys_amazonensis,NA,0,0,0,NA
Pholidostachys_dactyloides,1.215,0,0,0,0
Pholidostachys_kalbreyeri,2.23,0,0,0,0
Pholidostachys_occidentalis,1.7,0,0,0,0
Pholidostachys_panamensis,2.86,0,0,0,0
Pholidostachys_pulchra,2.23,0,0,0,0
Pholidostachys_sanluisensis,1.98,0,0,0,0
Pholidostachys_synanthera,1.385,0,0,0,0
Physokentia_avia,NA,0,0,0,NA
Physokentia_dennisii,1.5,0,0,0,0
Physokentia_insolita,1.2,0,0,0,0
Physokentia_petiolata,2,0,0,0,0
Physokentia_tete,2.55,0,0,0,0
Physokentia_thurstonii,2.5,0,0,0,0
Physokentia_whitmorei,2.3,0,0,0,0
Phytelephas_aequatorialis,7.5,0,0,0,1
Phytelephas_macrocarpa,13,0,0,0,1
Phytelephas_schottii,NA,0,0,0,NA
Phytelephas_seemannii,8,0,0,0,1
Phytelephas_tenuicaulis,7.5,0,0,0,1
Phytelephas_tumacana,7.5,0,0,0,1
Pigafetta_elata,0.9,1,1,0,0
Pigafetta_filaris,1,1,1,0,0
Pinanga_acaulis,1.2,0,0,0,0
Pinanga_acuminata,1.5,0,0,0,0
Pinanga_adangensis,1.55,0,0,0,0
Pinanga_albescens,4.5,0,0,0,1
Pinanga_andamanensis,NA,0,0,0,NA
Pinanga_angustisecta,1.7,0,0,0,0
Pinanga_annamensis,1.8,0,0,0,0
Pinanga_arinasae,1.45,0,0,0,0
Pinanga_aristata,0.8,0,0,0,0
Pinanga_arundinacea,NA,0,0,0,NA
Pinanga_auriculata,1.55,0,0,0,0
Pinanga_badia,1.7,0,0,0,0
Pinanga_basilanensis,1.6,0,0,0,0
Pinanga_batanensis,2.1,0,0,0,0
Pinanga_baviensis,2.5,0,0,0,0
Pinanga_bicolana,2.2,0,0,0,0
Pinanga_borneensis,NA,0,0,0,NA
Pinanga_brevipes,1,0,0,0,0
Pinanga_brewsteriana,NA,0,0,0,NA
Pinanga_caesia,1.7,0,0,0,0
Pinanga_capitata,1.2,0,0,0,0
Pinanga_cattienensis,1.9,0,0,0,0
Pinanga_celebica,1.5,0,0,0,0
Pinanga_chaiana,1.35,0,0,0,0
Pinanga_cleistantha,1.5,0,0,0,0
Pinanga_copelandii,2,0,0,0,0
Pinanga_coronata,1.3,0,0,0,0
Pinanga_crassipes,1.6,0,0,0,0
Pinanga_cucullata,1.3,0,0,0,0
Pinanga_cupularis,1.6,0,0,0,0
Pinanga_curranii,1.5,0,0,0,0
Pinanga_declinata,1.75,0,0,0,0
Pinanga_decora,1.5,0,0,0,0
Pinanga_densiflora,1.6,0,0,0,0
Pinanga_dicksonii,2,0,0,0,0
Pinanga_disticha,1.35,0,0,0,0
Pinanga_dumetosa,1.5,0,0,0,0
Pinanga_egregia,1.6,0,0,0,0
Pinanga_forbesii,NA,0,0,0,NA
Pinanga_fractiflexa,3,0,0,0,0
Pinanga_furfuracea,NA,0,0,0,NA
Pinanga_geonomiformis,1,0,0,0,0
Pinanga_glauca,1.2,0,0,0,0
Pinanga_glaucescens,1.7,0,0,0,0
Pinanga_glaucifolia,2,0,0,0,0
Pinanga_globulifera,NA,0,0,0,NA
Pinanga_gracilis,1.8,0,0,0,0
Pinanga_gracillima,NA,0,0,0,NA
Pinanga_grandijuga,NA,0,0,0,NA
Pinanga_grandis,NA,0,0,0,NA
Pinanga_griffithii,1.5,0,0,0,0
Pinanga_heterophylla,1,0,0,0,0
Pinanga_hexasticha,1.35,0,0,0,0
Pinanga_hookeriana,1.2,0,0,0,0
Pinanga_humilis,1.7,0,0,0,0
Pinanga_hymenospatha,NA,0,0,0,NA
Pinanga_inaequalis,1.3,0,0,0,0
Pinanga_insignis,2.6,0,0,0,0
Pinanga_isabelensis,2,0,0,0,0
Pinanga_jamariensis,NA,0,0,0,NA
Pinanga_jambusana,NA,0,0,0,NA
Pinanga_javana,2.3,0,0,0,0
Pinanga_johorensis,3,0,0,0,0
Pinanga_keahii,3.1,0,0,0,0
Pinanga_kontumensis,1.5,0,0,0,0
Pinanga_lacei,1.5,0,0,0,0
Pinanga_latisecta,1.7,0,0,0,0
Pinanga_lepidota,0.85,0,0,0,0
Pinanga_ligulata,2,0,0,0,0
Pinanga_limbangensis,NA,0,0,0,NA
Pinanga_limosa,1.1,0,0,0,0
Pinanga_macrospadix,NA,0,0,0,NA
Pinanga_maculata,2.5,0,0,0,0
Pinanga_malaiana,2.5,0,0,0,0
Pinanga_manii,2,0,0,0,0
Pinanga_megalocarpa,NA,0,0,0,NA
Pinanga_micholitzii,NA,0,0,0,NA
Pinanga_minor,1.5,0,0,0,0
Pinanga_minuta,0.95,0,0,0,0
Pinanga_mirabilis,2.25,0,0,0,0
Pinanga_modesta,1.625,0,0,0,0
Pinanga_mooreana,1.5,0,0,0,0
Pinanga_negrosensis,1.2,0,0,0,0
Pinanga_nuichuensis,NA,0,0,0,NA
Pinanga_pachycarpa,NA,0,0,0,NA
Pinanga_pachyphylla,0.9,0,0,0,0
Pinanga_palustris,NA,0,0,0,NA
Pinanga_pantiensis,NA,0,0,0,NA
Pinanga_paradoxa,1.8,0,0,0,0
Pinanga_parvula,NA,0,0,0,NA
Pinanga_patula,1,0,0,0,0
Pinanga_pectinata,1.8,0,0,0,0
Pinanga_perakensis,2,0,0,0,0
Pinanga_philippinensis,1.5,0,0,0,0
Pinanga_pilosa,1,0,0,0,0
Pinanga_plicata,1.5,0,0,0,0
Pinanga_polymorpha,1.6,0,0,0,0
Pinanga_porrecta,NA,0,0,0,NA
Pinanga_pulchella,NA,0,0,0,NA
Pinanga_purpurea,NA,0,0,0,NA
Pinanga_quadrijuga,1.3,0,0,0,0
Pinanga_ridleyana,1.7,0,0,0,0
Pinanga_rigida,1,0,0,0,0
Pinanga_riparia,1.3,0,0,0,0
Pinanga_rivularis,0.65,0,0,0,0
Pinanga_rumphiana,1.5,0,0,0,0
Pinanga_rupestris,1.7,0,0,0,0
Pinanga_salicifolia,1.5,0,0,0,0
Pinanga_samarana,NA,0,0,0,NA
Pinanga_sarmentosa,NA,0,0,0,NA
Pinanga_sclerophylla,1,0,0,0,0
Pinanga_scortechinii,1.35,0,0,0,0
Pinanga_sessilifolia,1.5,0,0,0,0
Pinanga_sibuyanensis,2.1,0,0,0,0
Pinanga_sierramadreana,1.3,0,0,0,0
Pinanga_simplicifrons,1.9,0,0,0,0
Pinanga_singaporensis,1.6,0,0,0,0
Pinanga_sobolifera,1.2,0,0,0,0
Pinanga_speciosa,0.4,0,0,0,0
Pinanga_stricta,1.5,0,0,0,0
Pinanga_stylosa,1.6,0,0,0,0
Pinanga_subintegra,1.7,0,0,0,0
Pinanga_subruminata,NA,0,0,0,NA
Pinanga_sylvestris,2.3,0,0,0,0
Pinanga_tashiroi,1.8,0,0,0,0
Pinanga_tenacinervis,1.2,0,0,0,0
Pinanga_tenella,1.4,0,0,0,0
Pinanga_tomentella,1.55,0,0,0,0
Pinanga_tomentosa,NA,0,0,0,NA
Pinanga_trichoneura,0.8,0,0,0,0
Pinanga_uncinata,NA,0,0,0,NA
Pinanga_urdanetensis,1.3,0,0,0,0
Pinanga_urosperma,0.65,0,0,0,0
Pinanga_variegata,1.7,0,0,0,0
Pinanga_veitchii,NA,0,0,0,NA
Pinanga_versicolor,1,0,0,0,0
Pinanga_watanaiana,1.5,0,0,0,0
Pinanga_woodiana,1.2,0,0,0,0
Pinanga_yassinii,NA,0,0,0,NA
Plectocomia_assamica,2.5,1,1,0,0
Plectocomia_billitonensis,NA,1,1,0,NA
Plectocomia_bractealis,NA,1,1,0,NA
Plectocomia_dransfieldiana,2.25,1,1,0,0
Plectocomia_elmeri,2.5,1,1,0,0
Plectocomia_elongata,3,1,1,0,0
Plectocomia_himalayana,1.5,1,1,0,0
Plectocomia_khasyana,2.6,1,1,0,0
Plectocomia_longistigma,1.6,1,1,0,0
Plectocomia_lorzingii,NA,1,1,0,NA
Plectocomia_macrostachya,NA,1,1,0,NA
Plectocomia_microstachys,2,1,1,0,0
Plectocomia_mulleri,2.5,1,1,0,0
Plectocomia_pierreana,2.3,1,1,0,0
Plectocomia_pygmaea,NA,1,1,0,NA
Plectocomiopsis_corneri,2.5,1,1,0,0
Plectocomiopsis_geminiflora,2.75,1,1,0,0
Plectocomiopsis_mira,2.5,1,1,0,0
Plectocomiopsis_songthanhensis,1.8,1,1,0,0
Plectocomiopsis_triquetra,2.5,1,1,0,0
Plectocomiopsis_wrayi,2.7,1,1,0,0
Podococcus_acaulis,2.5,0,0,0,0
Podococcus_barteri,2.5,0,0,0,0
Pogonotium_divaricatum,1.55,1,1,0,0
Pogonotium_moorei,1.3,1,1,0,0
Pogonotium_ursinum,1.7,1,1,0,0
Ponapea_hentyi,1.6,0,0,0,0
Ponapea_hosinoi,3,0,0,0,0
Ponapea_ledermanniana,4,0,0,0,1
Ponapea_palauensis,2.25,0,0,0,0
Prestoea_acuminata,1.4,0,0,0,0
Prestoea_carderi,0.85,0,0,0,0
Prestoea_decurrens,0.9,0,0,0,0
Prestoea_ensiformis,0.85,0,0,0,0
Prestoea_longipetiolata,1.05,0,0,0,0
Prestoea_pubens,0.9,0,0,0,0
Prestoea_pubigera,1,0,0,0,0
Prestoea_schultzeana,0.85,0,0,0,0
Prestoea_simplicifolia,1.15,0,0,0,0
Prestoea_tenuiramosa,1.1,0,0,0,0
Pritchardia_arecina,4.5,0,0,0,1
Pritchardia_bakeri,4,0,0,0,1
Pritchardia_beccariana,4,0,0,0,1
Pritchardia_flynnii,3,0,0,0,0
Pritchardia_forbesiana,4.25,0,0,0,1
Pritchardia_glabrata,2.5,0,0,0,0
Pritchardia_gordonii,5,0,0,0,1
Pritchardia_hardyi,2.75,0,0,0,0
Pritchardia_hillebrandii,1.85,0,0,0,0
Pritchardia_kaalae,2.5,0,0,0,0
Pritchardia_kahukuensis,1.5,0,0,0,0
Pritchardia_lanigera,4.5,0,0,0,1
Pritchardia_lowreyana,4.75,0,0,0,1
Pritchardia_maideniana,1.75,0,0,0,0
Pritchardia_martii,4.5,0,0,0,1
Pritchardia_minor,2.25,0,0,0,0
Pritchardia_mitiaroana,0.6,0,0,0,0
Pritchardia_munroi,2.1,0,0,0,0
Pritchardia_napaliensis,2.1,0,0,0,0
Pritchardia_pacifica,1.15,0,0,0,0
Pritchardia_perlmanii,2.95,0,0,0,0
Pritchardia_remota,1.9,0,0,0,0
Pritchardia_schattaueri,4,0,0,0,1
Pritchardia_thurstonii,7,0,0,0,1
Pritchardia_viscosa,2.95,0,0,0,0
Pritchardia_vuylstekeana,2.4,0,0,0,0
Pritchardia_waialealeana,2,0,0,0,0
Pritchardia_woodii,4.75,0,0,0,1
Pseudophoenix_ekmanii,1.3,0,0,0,0
Pseudophoenix_lediniana,2.12,0,0,0,0
Pseudophoenix_sargentii,1.39,0,0,0,0
Pseudophoenix_vinifera,3.07,0,0,0,0
Ptychococcus_lepidotus,1.2,0,0,0,0
Ptychococcus_paradoxus,5,0,0,0,1
Ptychosperma_ambiguum,2,0,0,0,0
Ptychosperma_buabe,1.9,0,0,0,0
Ptychosperma_burretianum,1.5,0,0,0,0
Ptychosperma_caryotoides,1.1,0,0,0,0
Ptychosperma_cuneatum,1.45,0,0,0,0
Ptychosperma_elegans,1.2,0,0,0,0
Ptychosperma_furcatum,1.3,0,0,0,0
Ptychosperma_gracile,1.55,0,0,0,0
Ptychosperma_halmaherense,1.4,0,0,0,0
Ptychosperma_hartmannii,NA,0,0,0,NA
Ptychosperma_lauterbachii,1.6,0,0,0,0
Ptychosperma_lineare,1.3,0,0,0,0
Ptychosperma_macarthurii,1.5,0,0,0,0
Ptychosperma_macrocerum,NA,0,0,0,NA
Ptychosperma_mambare,1.4,0,0,0,0
Ptychosperma_microcarpum,1.3,0,0,0,0
Ptychosperma_mooreanum,NA,0,0,0,NA
Ptychosperma_nicolai,1,0,0,0,0
Ptychosperma_praemorsum,NA,0,0,0,NA
Ptychosperma_propinquum,1.85,0,0,0,0
Ptychosperma_pullenii,1.2,0,0,0,0
Ptychosperma_ramosissimum,1,0,0,0,0
Ptychosperma_rosselense,1.7,0,0,0,0
Ptychosperma_salomonense,1.4,0,0,0,0
Ptychosperma_sanderianum,1.6,0,0,0,0
Ptychosperma_schefferi,1.55,0,0,0,0
Ptychosperma_streimannii,1.5,0,0,0,0
Ptychosperma_tagulense,1.7,0,0,0,0
Ptychosperma_vestitum,1.55,0,0,0,0
Ptychosperma_waitianum,1.8,0,0,0,0
Raphia_africana,8,1,1,0,1
Raphia_australis,7.5,1,1,0,1
Raphia_farinifera,7.5,1,1,0,1
Raphia_gentiliana,5.25,1,1,0,1
Raphia_hookeri,9,1,1,0,1
Raphia_laurentii,5.25,1,1,0,1
Raphia_longiflora,5,1,1,0,1
Raphia_mambillensis,5.5,1,1,0,1
Raphia_mannii,6.25,1,1,0,1
Raphia_matombe,NA,1,1,0,NA
Raphia_monbuttorum,6,1,1,0,1
Raphia_palma-pinus,8.75,1,1,0,1
Raphia_regalis,7.5,1,1,0,1
Raphia_rostrata,6.75,1,1,0,1
Raphia_ruwenzorica,11.5,1,1,0,1
Raphia_sese,6,1,1,0,1
Raphia_sudanica,8,1,1,0,1
Raphia_taedigera,6,1,1,0,1
Raphia_textilis,6.5,1,1,0,1
Raphia_vinifera,7.75,1,1,0,1
Ravenea_albicans,NA,0,0,0,NA
Ravenea_beentjei,1.5,0,0,0,0
Ravenea_delicatula,NA,0,0,0,NA
Ravenea_dransfieldii,1.75,0,0,0,0
Ravenea_glauca,2.1,0,0,0,0
Ravenea_hildebrandtii,0.95,0,0,0,0
Ravenea_hypoleuca,NA,0,0,0,NA
Ravenea_julietiae,2.45,0,0,0,0
Ravenea_krociana,2.85,0,0,0,0
Ravenea_lakatra,1.75,0,0,0,0
Ravenea_latisecta,1,0,0,0,0
Ravenea_louvelii,1.35,0,0,0,0
Ravenea_madagascariensis,0.75,0,0,0,0
Ravenea_moorei,1.35,0,0,0,0
Ravenea_musicalis,2,0,0,0,0
Ravenea_nana,1.7,0,0,0,0
Ravenea_rivularis,0.825,0,0,0,0
Ravenea_robustior,1.4,0,0,0,0
Ravenea_sambiranensis,1.1,0,0,0,0
Ravenea_xerophila,1.85,0,0,0,0
Reinhardtia_elegans,1.7,0,0,0,0
Reinhardtia_gracilis,1.4,0,0,0,0
Reinhardtia_koschnyana,1.2,0,0,0,0
Reinhardtia_latisecta,1.7,0,0,0,0
Reinhardtia_paiewonskiana,2,0,0,0,0
Reinhardtia_simplex,1.5,0,0,0,0
Retispatha_dumetosa,2,1,1,0,0
Rhapidophyllum_hystrix,2,1,1,0,0
Rhapis_cochinchinensis,NA,0,0,0,NA
Rhapis_excelsa,0.88,0,0,0,0
Rhapis_gracilis,0.815,0,0,0,0
Rhapis_humilis,0.7,0,0,0,0
Rhapis_micrantha,0.75,0,0,0,0
Rhapis_multifida,0.8,0,0,0,0
Rhapis_puhuongensis,2.95,0,0,0,0
Rhapis_robusta,2,0,0,0,0
Rhapis_subtilis,0.775,0,0,0,0
Rhapis_vidalii,0.905,0,0,0,0
Rhopaloblaste_augusta,2.4,0,0,0,0
Rhopaloblaste_ceramica,3.25,0,0,0,0
Rhopaloblaste_elegans,2.55,0,0,0,0
Rhopaloblaste_gideonii,1.7,0,0,0,0
Rhopaloblaste_ledermanniana,1.825,0,0,0,0
Rhopaloblaste_singaporensis,1.1,0,0,0,0
Rhopalostylis_baueri,1.4,0,0,0,0
Rhopalostylis_sapida,1.3,0,0,0,0
Roscheria_melanochaetes,1,1,1,1,0
Roystonea_altissima,1.3,0,0,0,0
Roystonea_borinquena,1.3,0,0,0,0
Roystonea_dunlapiana,1.3,0,0,0,0
Roystonea_lenis,1.25,0,0,0,0
Roystonea_maisiana,1.2,0,0,0,0
Roystonea_oleracea,1.5,0,0,0,0
Roystonea_princeps,1.5,0,0,0,0
Roystonea_regia,1.2,0,0,0,0
Roystonea_stellata,1,0,0,0,0
Roystonea_violacea,1.3,0,0,0,0
Sabal_bermudana,1.7,0,0,0,0
Sabal_brazoriensis,NA,0,0,0,NA
Sabal_causiarum,0.9,0,0,0,0
Sabal_domingensis,1.25,0,0,0,0
Sabal_etonia,1.2,0,0,0,0
Sabal_gretherae,1.8,0,0,0,0
Sabal_maritima,1.1,0,0,0,0
Sabal_mauritiiformis,0.95,0,0,0,0
Sabal_mexicana,1.45,0,0,0,0
